aerialWon,age,apps,appsSub,assists,bigChanceCreated,bigChanceFaced,bigChanceSucc,blocks,clears,country,countryZh,crossSucc,crosses,disp,dribbledPast,dribbles,errorsSum,finalThirdPass,finalThirdPassSucc,fouled,fouls,goalProp,goals,interceptions,keyPasses,longBall,longBallSucc,mans,mins,offsideWon,offsides,passSucc,passes,playerCountry,playerId,playerMainPosition,playerName,rate,redCards,shots,shotsOT,shotsOTProp,tackles,teamId,teamName,thBall,thBallSucc,unsTouches,yelCards
0.666667,30,3,0,0,0,0,0.0,0.666667,0.666667,Scotland,苏格兰,0.0,1.66667,0.0,1.66667,0.666667,0,13.0,0.641026,1.33333,1.66667,0.0,0,1.33333,2.33333,1.0,0.0,0,270,0.333333,0.0,77.2268,33.6667,Scotland,6424,右中场,马特·里奇,6.733333,0,1.0,0.333333,0.333333,2.0,4,纽卡斯尔,0.0,0.0,3.33333,1
1.25,21,3,1,1,1,0,0.0,0.25,1.0,England,英格兰,0.0,0.5,0.5,1.0,0.25,0,8.0,0.53125,0.5,0.75,0.0,0,0.5,1.0,2.0,0.0,0,263,0.0,0.0,76.0676,29.25,England,24869,中场,朗斯塔夫,6.7325,0,0.75,0.5,0.666667,1.75,4,纽卡斯尔,0.0,0.0,1.0,1
4.2,25,5,0,0,0,0,0.0,0.6,4.4,England,英格兰,0.0,0.2,0.2,0.8,0.4,1,11.0,0.563636,0.8,0.4,0.0,0,1.6,0.2,3.4,0.0,0,450,0.4,0.0,76.7537,45.6,England,17830,中后卫,杰克·奥康奈尔,6.73,0,0.999998,0.2,0.2,0.4,507,谢菲尔德联,0.0,0.0,1.0,0
1.6,28,5,0,0,0,0,0.0,0.0,1.4,Serbia,塞尔维亚,0.0,3.0,0.8,0.8,0.2,1,13.4,0.626866,0.8,3.4,0.0,0,1.4,2.2,3.6,0.0,1,450,0.0,0.2,79.4765,45.8,Serbia,12247,后腰,米利沃耶维奇,6.728,0,0.6,0.4,0.666667,2.4,19,水晶宫,0.0,0.0,2.0,4
2.0,22,5,0,0,1,2,0.5,0.0,0.8,Brazil,巴西,0.0,0.0,1.8,0.0,0.6,0,6.8,0.705882,1.0,1.2,0.111111,1,0.2,0.6,0.999998,0.0,0,429,0.2,1.2,76.6239,15.4,Brazil,16312,中锋,韦斯利,6.724,0,1.8,1.0,0.555556,1.2,7,阿斯顿维拉,0.0,0.0,2.2,0
0.2,32,5,0,0,1,0,0.0,0.0,0.2,Denmark,丹麦,0.0,0.0,0.0,0.0,0.0,0,3.2,0.1875,0.2,0.0,0.0,0,0.0,0.2,6.4,0.0,0,450,0.0,0.0,74.9986,29.6,Denmark,243,门将,舒梅切尔,6.724,0,0.0,0.0,0.0,0.0,10,莱斯特城,0.0,0.0,0.0,0
0.75,28,4,0,0,1,0,0.0,0.0,1.0,Spain,西班牙,0.0,1.0,1.25,0.75,0.75,0,12.25,0.734694,1.75,0.75,0.0,0,1.25,0.75,2.75,0.0,0,360,0.0,0.25,77.7771,45.0,Spain,792,右后卫,蒙托亚,6.72,0,0.25,0.0,0.0,3.5,263,布莱顿,0.0,0.0,2.75,1
0.4,28,5,0,0,0,0,0.0,0.0,0.6,Spain,西班牙,0.0,0.0,0.0,0.0,0.0,0,1.4,0.142857,0.4,0.0,0.0,0,0.0,0.0,3.0,0.0,0,450,0.0,0.0,75.8249,18.2,Spain,29,门将,德赫亚,6.718,0,0.0,0.0,0.0,0.0,2,曼联,0.0,0.0,0.0,0
2.2,27,5,0,0,0,0,0.0,0.6,5.4,Wales,威尔士,0.0,0.0,0.2,0.2,0.0,0,6.0,0.5,0.4,0.4,0.0,0,1.2,0.0,2.0,0.0,0,450,0.4,0.0,75.3023,33.2,Wales,93,左后卫,杜梅特,6.718,0,0.2,0.2,1.0,2.2,4,纽卡斯尔,0.0,0.0,0.0,2
0.0,23,1,3,0,0,0,0.0,0.25,0.25,Uruguay,乌拉圭,0.0,0.5,0.5,0.25,0.5,0,3.25,0.846153,2.0,0.25,0.25,1,0.5,0.75,0.25,0.0,0,122,0.0,0.25,84.5086,17.75,Uruguay,7080,后腰,托雷拉,6.7175,0,1.0,0.75,0.75,0.999997,12,阿森纳,0.0,0.0,0.25,0
3.8,27,5,0,0,0,1,0.0,0.2,2.8,England,英格兰,0.0,0.2,1.0,1.2,0.2,0,10.0,0.62,0.8,1.2,0.0,0,2.0,0.8,2.2,0.0,0,450,0.0,0.4,76.1735,51.2,England,11142,中后卫,丹·伯恩,6.712,0,0.6,0.0,0.0,1.8,263,布莱顿,0.2,0.0,0.8,0
1.4,24,5,0,0,2,0,0.0,0.4,1.0,England,英格兰,0.0,2.4,0.799998,1.6,0.2,0,12.2,0.47541,1.0,1.0,0.0,0,0.8,1.2,1.8,0.0,0,450,0.0,0.0,67.8178,34.8,England,380,中场,沃德·普劳斯,6.706,0,0.799998,0.2,0.250001,0.999998,15,南安普顿,0.0,0.0,0.6,1
2.4,30,5,0,0,1,1,0.0,0.6,1.4,Ireland,爱尔兰,0.0,0.2,1.2,0.0,2.4,1,17.0,0.670588,0.8,1.0,0.0,0,1.6,0.6,1.0,0.0,0,450,0.8,0.0,76.2495,48.0,Ireland,355,右后卫,科尔曼,6.702,0,0.6,0.2,0.333333,0.6,14,埃弗顿,0.0,0.0,1.6,2
1.0,26,5,0,1,0,0,0.0,0.0,3.0,England,英格兰,0.0,1.0,1.2,0.6,0.4,0,14.6,0.739726,1.2,1.6,0.0,0,1.0,0.6,0.8,0.0,0,450,0.0,0.2,77.1254,30.6,England,18139,右后卫,乔治·鲍多克,6.702,0,0.6,0.2,0.333333,2.2,507,谢菲尔德联,0.0,0.0,1.2,1
3.8,23,5,0,0,0,1,0.0,0.0,1.4,Brazil,巴西,0.0,0.0,1.4,0.6,0.8,0,9.0,0.8,0.6,0.8,0.1,1,0.6,1.2,0.4,0.0,0,425,0.0,0.6,86.6663,27.0,Brazil,6900,中锋,乔林顿,6.698,0,2.0,0.6,0.3,0.799998,4,纽卡斯尔,0.0,0.0,4.6,2
0.999997,26,3,1,1,2,0,0.0,0.25,0.75,Ghana,加纳,0.0,0.25,0.5,0.5,0.25,0,6.75,0.592592,2.0,1.75,0.0,0,1.0,0.5,0.5,0.0,0,279,0.0,0.0,74.1377,14.5,Ghana,247,左中场,施鲁普,6.695,0,1.25,0.5,0.400001,1.75,19,水晶宫,0.0,0.0,2.25,0
0.0,22,3,1,0,1,0,0.0,0.0,0.25,Wales,威尔士,0.0,0.25,0.5,0.5,0.0,0,6.75,0.703704,1.0,0.25,0.2,2,0.25,0.75,0.5,0.0,0,250,0.0,0.0,77.465,17.75,Wales,20744,右边锋,哈里·威尔逊,6.6925,0,2.5,1.0,0.4,0.5,208,伯恩茅斯,0.25,0.0,1.75,0
0.75,23,3,1,1,1,0,0.0,0.0,0.5,Brazil,巴西,0.0,0.5,1.75,2.0,0.25,0,6.75,0.666667,1.5,1.25,0.0,0,0.25,0.5,0.75,0.0,0,233,0.0,0.0,76.4691,17.0,Brazil,6273,前腰,佩雷拉,6.69,0,1.0,0.75,0.75,1.75,2,曼联,0.0,0.0,1.5,0
1.0,27,3,2,1,0,1,0.0,0.0,0.0,England,英格兰,0.0,0.2,1.2,1.2,1.0,0,7.0,0.428571,0.4,0.4,0.142857,1,0.0,1.0,0.2,0.0,0,269,0.0,0.0,54.4112,13.6,England,503,中锋,丹尼·因斯,6.686,0,1.4,0.4,0.285714,1.6,15,南安普顿,0.0,0.0,1.0,0
0.8,27,5,0,0,1,0,0.0,0.2,0.8,Spain,西班牙,0.0,0.2,0.0,1.4,0.2,0,10.2,0.627451,0.4,1.6,0.0,0,1.0,0.6,2.2,0.0,0,424,0.0,0.0,80.7186,44.6,Spain,7,后腰,罗梅乌,6.68,0,0.6,0.0,0.0,3.0,15,南安普顿,0.0,0.0,0.6,1
0.2,23,3,2,2,0,0,0.0,0.2,0.2,Spain,西班牙,0.0,0.4,1.6,1.4,1.4,1,13.0,0.876923,2.0,0.4,0.0,0,0.0,1.2,1.8,0.0,1,257,0.0,0.0,87.4992,38.4,Spain,6522,中场,塞瓦略斯,6.67,0,1.0,0.4,0.4,1.0,12,阿森纳,0.0,0.0,0.799998,0
1.0,29,5,0,0,1,0,0.0,1.0,1.8,England,英格兰,0.0,0.799998,0.8,0.4,0.4,0,17.4,0.781609,1.6,2.2,0.0,0,0.8,1.4,1.2,0.0,0,434,0.2,0.0,85.8281,50.8,England,76,左后卫,丹尼·罗斯,6.67,0,0.2,0.0,0.0,1.0,3,热刺,0.0,0.0,0.0,3
1.0,30,5,0,1,2,1,0.0,0.2,0.6,France,法国,0.0,0.4,1.2,0.6,1.4,1,17.6,0.875,1.0,2.0,0.0,0,0.2,0.799998,1.4,0.0,0,450,0.0,0.2,90.9734,59.8,France,95,中场,穆萨·西索科,6.67,0,1.2,0.0,0.0,0.4,3,热刺,0.0,0.0,0.8,0
0.4,29,5,0,0,0,0,0.0,0.0,1.8,England,英格兰,0.0,0.0,0.4,1.2,0.2,0,11.4,0.719298,0.6,1.4,0.0,0,1.4,0.2,3.4,0.0,0,438,0.0,0.0,84.4452,54.0,England,11007,中场,戴尔·史蒂芬斯,6.666,0,0.6,0.2,0.333333,3.0,263,布莱顿,0.0,0.0,0.8,0
3.6,23,2,3,0,1,0,0.0,0.0,1.6,Scotland,苏格兰,0.0,0.0,1.8,0.6,0.8,0,6.8,0.558824,0.2,1.0,0.250001,1,0.4,0.4,0.2,0.0,0,225,0.0,0.2,61.0161,11.8,Scotland,11376,中锋,麦克伯尼,6.652,0,0.799998,0.2,0.250001,0.6,507,谢菲尔德联,0.0,0.0,2.4,1
0.6,26,5,0,0,0,0,0.0,0.0,0.6,Brazil,巴西,0.0,0.0,0.0,0.0,0.0,0,1.8,0.222222,0.0,0.2,0.0,0,0.0,0.0,4.0,0.0,0,450,0.0,0.0,90.5963,23.4,Brazil,3295,门将,埃德森,6.652,0,0.0,0.0,0.0,0.0,11,曼城,0.0,0.0,0.0,1
1.0,22,5,0,0,0,0,0.0,0.2,2.0,Portugal,葡萄牙,0.0,0.2,0.4,2.0,0.2,0,15.0,0.56,0.4,1.0,0.111111,1,1.4,0.6,5.8,0.0,0,435,0.0,0.0,71.7567,52.4,Portugal,3260,后腰,内维斯,6.648,0,1.8,0.4,0.222222,1.6,269,狼队,0.2,0.0,0.2,2
0.5,21,3,1,1,1,1,0.0,0.0,0.0,United States,美国,0.0,0.0,3.75,0.5,1.75,0,12.25,0.816325,1.25,0.5,0.0,0,0.5,0.999997,0.5,0.0,0,277,0.0,0.0,85.849,26.5,United States,6874,右边锋,普利西奇,6.6475,0,1.0,0.25,0.25,1.5,1,切尔西,0.0,0.0,2.75,0
2.5,23,4,0,0,0,1,0.0,0.5,4.0,Denmark,丹麦,0.0,0.0,0.0,0.5,0.25,0,3.5,0.571428,0.5,0.5,0.0,0,2.0,0.0,0.75,0.0,0,360,0.0,0.0,89.1127,50.5,Denmark,2062,中后卫,克里斯滕森,6.6475,0,0.25,0.25,1.0,2.5,1,切尔西,0.0,0.0,0.5,1
2.33333,33,3,0,0,1,0,0.0,0.333333,2.66667,Spain,西班牙,0.0,0.0,0.333333,0.666667,0.666667,0,12.6667,0.868421,0.333333,0.333333,0.0,0,1.0,1.33333,1.33333,0.0,0,270,0.0,0.666667,89.2026,58.6667,Spain,299,左后卫,蒙雷亚尔,6.646667,0,0.333333,0.0,0.0,0.333333,12,阿森纳,0.0,0.0,0.666667,0
1.4,22,5,0,0,0,1,0.0,0.799998,2.8,France,法国,0.0,0.0,0.2,0.2,0.4,1,4.2,0.714286,1.0,1.4,0.0,0,1.8,0.2,1.2,0.0,0,450,1.0,0.0,85.0343,29.4,France,7346,中后卫,伊萨·迪奥普,6.646,0,0.6,0.4,0.666667,1.6,16,西汉姆联,0.0,0.0,0.6,0
1.2,23,3,2,0,1,3,0.333333,0.0,0.0,France,法国,0.0,0.2,2.4,0.4,0.4,0,3.8,0.894737,1.0,0.4,0.2,2,0.0,0.4,0.2,0.0,0,273,0.0,0.0,86.2056,11.6,France,2809,中锋,尼尔·莫派,6.644,0,2.0,0.8,0.4,0.8,263,布莱顿,0.0,0.0,2.6,0
2.0,26,4,0,0,0,0,0.0,0.0,2.25,Germany,德国,0.0,0.0,0.0,3.75,0.0,0,3.5,0.857144,0.75,2.5,0.0,0,1.0,0.25,2.5,0.0,0,328,0.0,0.25,94.7639,52.5,Germany,10392,后腰,特里布尔,6.6425,0,0.5,0.0,0.0,3.25,209,诺维奇,0.0,0.0,1.0,0
0.0,27,0,2,0,0,0,0.0,0.0,0.0,Ireland,爱尔兰,0.0,0.0,0.0,0.0,0.5,0,1.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0,35,0.0,0.0,74.9962,4.0,Ireland,10958,中场,亨德里克,6.64,0,0.5,0.5,1.0,0.0,20,伯恩利,0.0,0.0,0.5,0
1.66667,29,3,0,0,0,0,0.0,0.333333,0.666667,Senegal,塞内加尔,0.0,0.0,0.0,0.333333,0.333333,0,7.33333,0.636364,1.0,1.33333,0.0,0,0.666667,0.666667,0.333333,0.0,0,249,0.0,0.0,70.6676,25.0,Senegal,396,后腰,库亚特,6.636667,0,2.33333,0.333333,0.142857,2.33333,19,水晶宫,0.0,0.0,0.333333,1
8.0,31,2,0,0,0,1,0.0,0.0,0.5,England,英格兰,0.0,0.0,1.0,1.5,1.0,0,16.5,0.393939,1.0,1.5,0.0,0,0.0,1.0,0.0,0.0,0,180,0.0,0.0,42.5536,23.5,England,6376,中锋,特洛伊·迪尼,6.635,0,1.5,1.0,0.666667,1.0,207,沃特福德,0.0,0.0,1.5,0
1.0,24,4,1,0,0,0,0.0,0.2,1.4,Denmark,丹麦,0.0,0.2,1.6,1.4,0.8,1,15.0,0.533333,0.8,1.6,0.0,0,1.8,0.8,2.8,0.0,0,377,0.0,0.0,75.2038,49.2,Denmark,1551,中场,赫伊别尔,6.634,0,1.0,0.2,0.2,1.6,15,南安普顿,0.0,0.0,1.8,1
3.0,29,4,0,0,0,0,0.0,1.0,4.5,England,英格兰,0.0,0.5,0.25,0.75,0.0,0,6.0,0.666667,0.0,0.75,0.0,0,1.25,0.5,1.25,0.0,0,360,0.25,0.0,75.3647,34.5,England,6387,中后卫,瑞恩·本内特,6.6325,0,0.25,0.0,0.0,1.0,269,狼队,0.0,0.0,0.5,2
1.4,26,5,0,0,1,1,0.0,0.0,0.4,France,法国,0.0,0.0,0.4,1.2,1.0,0,22.2,0.747748,0.6,0.8,0.0,0,1.6,2.0,1.4,0.0,0,431,0.0,0.0,82.7835,60.4,France,2788,中场,杜库雷,6.63,0,2.0,0.4,0.2,2.6,207,沃特福德,0.0,0.0,0.6,1
0.2,25,4,1,1,1,1,0.0,0.0,1.0,Scotland,苏格兰,0.0,0.8,1.0,1.0,0.2,0,13.2,0.833333,2.0,0.2,0.166667,1,0.8,1.2,0.8,0.0,0,393,0.0,0.0,81.0596,26.4,Scotland,6426,左边锋,瑞安·弗雷泽,6.626,0,1.2,0.4,0.333333,0.4,208,伯恩茅斯,0.4,0.0,1.2,1
0.666667,25,2,1,0,0,0,0.0,0.0,1.33333,Netherlands,荷兰,0.0,0.0,0.333333,0.666667,0.666667,0,8.33333,0.68,1.0,0.0,0.5,1,0.333333,0.666667,0.0,0.0,0,216,0.333333,0.333333,83.3324,28.0,Netherlands,3985,左后卫,杰特罗·威廉斯,6.616667,0,0.666667,0.333333,0.5,1.33333,4,纽卡斯尔,0.0,0.0,1.0,0
2.5,28,2,0,0,0,0,0.0,1.0,3.5,Belgium,比利时,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,2.5,0.0,2.5,0.0,0,180,0.5,0.0,75.0004,26.0,Belgium,9292,中后卫,卡巴塞莱,6.61,0,0.5,0.0,0.0,0.5,207,沃特福德,0.0,0.0,0.5,0
0.0,30,5,0,1,2,1,0.0,0.0,0.4,Iceland,冰岛,0.0,1.0,2.2,1.4,0.999998,0,12.6,0.714286,0.8,0.6,0.0,0,0.0,2.2,0.8,0.0,0,391,0.0,0.2,76.614,24.8,Iceland,128,前腰,西古德森,6.608,0,1.8,0.6,0.333333,0.6,14,埃弗顿,0.0,0.0,1.2,0
2.25,23,4,0,0,0,1,0.0,0.5,3.5,Colombia,哥伦比亚,0.0,0.0,0.75,1.0,1.0,0,4.5,0.611112,0.5,1.5,0.0,0,0.5,0.25,1.0,0.0,0,360,0.75,0.0,89.0234,61.5,Colombia,9676,中后卫,达文森·桑切斯,6.605,0,0.5,0.25,0.499999,1.25,3,热刺,0.0,0.0,0.75,1
0.5,26,3,1,0,0,0,0.0,0.0,0.5,Spain,西班牙,0.0,0.0,1.75,1.0,1.5,0,12.25,0.734696,0.999997,0.5,0.0,0,0.5,0.5,0.5,0.0,0,267,0.0,0.0,77.9845,27.25,Spain,103,影子前锋,阿约泽·佩雷斯,6.6025,0,0.75,0.25,0.333333,2.0,10,莱斯特城,0.0,0.0,2.25,0
3.4,29,5,0,0,0,0,0.0,0.6,4.0,England,英格兰,0.0,0.0,0.0,0.4,0.0,0,8.0,0.4,0.2,1.6,0.0,0,1.0,0.0,4.0,0.0,0,450,1.0,0.0,77.7778,43.2,England,212,中后卫,克雷格·道森,6.598,0,1.2,0.2,0.166667,1.6,207,沃特福德,0.0,0.0,0.4,1
3.2,26,5,0,0,0,0,0.0,0.6,4.8,Ireland,爱尔兰,0.0,0.0,0.0,0.8,0.2,1,4.6,0.434783,0.4,0.999998,0.0,0,2.2,0.0,2.4,0.0,0,450,0.6,0.2,81.9123,37.6,Ireland,11164,中后卫,约翰·伊根,6.588,0,0.0,0.0,0.0,0.6,507,谢菲尔德联,0.0,0.0,0.8,0
0.2,28,3,2,0,0,0,0.0,0.0,0.2,England,英格兰,0.0,0.0,0.8,0.8,1.2,0,6.6,0.666667,1.2,0.2,0.0,0,0.8,0.4,0.6,0.0,0,261,0.0,0.0,72.604,14.6,England,85,右边锋,汤森德,6.586,0,0.4,0.4,1.0,2.8,19,水晶宫,0.0,0.0,2.6,0
0.75,24,2,2,0,0,1,1.0,0.0,0.0,Belgium,比利时,0.0,0.25,0.5,0.0,0.0,0,5.0,0.65,0.75,0.25,0.5,1,0.25,0.5,0.25,0.0,0,127,0.0,0.0,67.6465,8.5,Belgium,3047,中锋,奥里吉,6.585,0,0.5,0.25,0.5,1.25,13,利物浦,0.0,0.0,1.0,0
0.4,22,5,0,0,0,0,0.0,0.0,0.4,England,英格兰,0.0,0.0,0.0,0.0,0.0,0,9.4,0.212766,0.0,0.0,0.0,0,0.0,0.0,6.4,0.0,0,450,0.0,0.0,38.7083,24.8,England,18167,门将,迪恩·亨德森,6.584,0,0.2,0.0,0.0,0.0,507,谢菲尔德联,0.0,0.0,0.0,0
0.4,21,4,1,0,0,0,0.0,0.4,0.999998,England,英格兰,0.0,0.0,0.4,1.2,0.2,0,6.4,0.78125,0.6,0.4,0.0,0,2.0,0.4,1.6,0.0,0,300,0.0,0.0,87.1156,32.6,England,11279,后腰,哈姆扎·乔杜里,6.582,0,0.6,0.2,0.333333,1.4,10,莱斯特城,0.0,0.0,1.2,0
0.0,27,3,2,0,0,0,0.0,0.0,0.6,Brazil,巴西,0.0,0.2,2.0,1.2,1.6,0,8.8,0.681818,0.6,1.2,0.333333,1,0.2,0.799998,0.4,0.0,1,275,0.0,0.0,70.214,18.8,Brazil,18719,左边锋,伯纳德,6.582,0,0.6,0.2,0.333333,1.4,14,埃弗顿,0.0,0.0,2.2,1
1.0,24,2,0,0,0,0,0.0,0.5,0.5,Germany,德国,0.0,0.0,1.0,0.5,0.5,0,7.5,0.666667,0.5,1.0,0.0,0,1.0,0.0,0.0,0.0,0,155,0.0,0.0,61.1111,18.0,Germany,1578,前腰,马克斯·迈尔,6.58,0,1.5,0.5,0.333333,2.5,19,水晶宫,0.0,0.0,0.5,1
3.25,31,4,0,0,0,1,0.0,0.75,4.0,Argentina,阿根廷,0.0,0.0,0.25,0.5,0.0,2,8.0,0.78125,0.0,1.25,0.0,0,0.75,0.25,1.75,0.0,0,360,0.5,0.0,91.6424,83.75,Argentina,801,中后卫,奥塔门迪,6.58,0,1.75,0.75,0.428572,0.5,11,曼城,0.0,0.0,0.5,1
1.0,29,5,0,0,0,0,0.0,0.8,1.8,Netherlands,荷兰,0.0,0.2,1.0,0.6,0.0,1,11.8,0.711864,0.2,0.2,0.25,1,1.2,0.4,1.6,0.0,1,450,0.0,0.0,78.0759,37.4,Netherlands,421,左后卫,范安霍尔特,6.576,0,0.8,0.2,0.25,1.8,19,水晶宫,0.0,0.0,0.8,0
0.8,28,3,2,0,2,0,0.0,0.0,0.2,Germany,德国,0.0,1.2,0.4,1.6,0.2,0,15.4,0.714285,0.6,0.6,0.0,0,0.0,2.4,1.4,0.0,0,275,0.0,0.2,79.0877,30.6,Germany,7001,中场,格罗斯,6.574,0,0.6,0.0,0.0,1.4,263,布莱顿,0.0,0.0,1.4,0
4.2,28,2,3,0,1,0,0.0,0.2,0.4,Belgium,比利时,0.0,0.0,0.8,0.4,0.0,0,5.6,0.464286,0.6,0.6,0.0,0,0.2,0.8,0.2,0.0,0,211,0.0,0.6,54.9006,10.2,Belgium,184,中锋,本特克,6.568,0,0.8,0.4,0.5,1.0,19,水晶宫,0.2,0.0,1.0,0
1.5,35,4,0,0,0,0,0.0,0.25,2.0,Greece,希腊,0.0,2.25,0.75,0.75,0.75,0,12.5,0.84,0.25,1.75,0.0,0,0.25,1.25,1.5,0.0,0,348,0.0,0.0,84.8847,43.0,Greece,6143,左后卫,霍莱巴斯,6.5625,0,0.5,0.25,0.5,3.0,207,沃特福德,0.0,0.0,0.0,3
0.8,30,5,0,0,0,0,0.0,0.8,2.2,Wales,威尔士,0.0,0.2,0.4,0.4,0.0,0,8.8,0.772727,0.4,0.6,0.0,0,1.2,0.2,1.0,0.0,0,450,0.2,0.0,79.0947,35.4,Wales,123,左后卫,尼尔·泰勒,6.562,0,0.4,0.0,0.0,1.8,7,阿斯顿维拉,0.0,0.0,0.6,1
0.25,26,2,2,0,0,0,0.0,0.25,0.75,England,英格兰,0.0,0.25,0.0,0.5,1.25,0,10.5,0.904762,0.25,0.25,0.0,0,0.25,0.5,2.75,0.0,0,196,0.0,0.25,92.3051,29.25,England,305,中场,张伯伦,6.56,0,1.25,0.25,0.2,0.5,13,利物浦,0.0,0.0,1.25,0
1.0,26,4,0,0,0,0,0.0,0.0,1.0,Portugal,葡萄牙,0.0,0.25,1.25,2.75,1.5,0,17.25,0.724639,1.25,2.0,0.0,0,0.0,1.0,3.0,0.0,0,316,0.0,0.0,83.1705,50.5,Portugal,817,中场,安德烈·戈麦斯,6.56,0,0.25,0.0,0.0,1.25,14,埃弗顿,0.0,0.0,1.5,2
0.4,22,4,1,0,0,0,0.0,0.0,0.0,Portugal,葡萄牙,0.0,0.0,2.2,0.8,2.4,0,11.4,0.754383,2.0,0.799998,0.0,0,0.4,0.6,1.0,0.0,0,364,0.0,0.0,78.9849,27.6,Portugal,7613,左边锋,迪奥戈·若塔,6.556,0,1.4,0.0,0.0,0.4,269,狼队,0.0,0.0,2.4,0
0.2,21,5,0,0,0,0,0.0,0.0,1.4,England,英格兰,0.0,0.0,0.0,0.0,0.0,0,8.19998,0.341464,0.2,0.0,0.0,0,0.0,0.0,6.8,0.0,0,450,0.0,0.0,47.5187,28.2,England,17829,门将,拉姆斯代尔,6.554,0,0.0,0.0,0.0,0.2,208,伯恩茅斯,0.0,0.0,0.0,0
0.8,21,3,2,0,1,0,0.0,0.4,1.6,Brazil,巴西,0.0,0.2,0.799998,1.4,0.4,1,5.4,0.703704,1.6,0.8,0.333333,1,0.6,0.6,2.0,0.0,0,268,0.0,0.0,87.0994,24.8,Brazil,19710,中场,道格拉斯·路易斯,6.554,0,0.6,0.2,0.333333,1.2,7,阿斯顿维拉,0.0,0.0,1.6,1
0.75,21,1,3,0,0,0,0.0,0.0,0.25,England,英格兰,0.0,0.0,0.0,0.25,0.5,0,8.25,0.757576,0.0,0.25,0.333333,1,0.0,0.25,0.5,0.0,0,148,0.0,0.0,75.8055,15.5,England,20360,前腰,哈维·巴恩斯,6.5525,0,0.75,0.75,1.0,0.5,10,莱斯特城,0.0,0.0,1.25,0
0.5,31,1,3,0,0,0,0.0,0.0,0.25,Brazil,巴西,0.0,0.0,0.5,0.5,1.75,0,9.5,0.789474,1.25,0.5,0.0,0,0.25,0.0,0.75,0.0,0,145,0.0,0.25,82.9285,20.5,Brazil,10,右边锋,威廉,6.55,0,0.75,0.0,0.0,1.0,1,切尔西,0.0,0.0,0.75,0
4.4,22,4,1,0,0,3,0.333333,0.0,0.8,England,英格兰,0.0,0.0,0.4,0.2,0.4,0,4.2,0.714286,0.799998,1.6,0.166667,1,0.2,0.2,0.2,0.0,0,316,0.0,0.0,61.6669,12.0,England,20703,中锋,莱文,6.548,0,1.2,0.4,0.333333,0.4,14,埃弗顿,0.0,0.0,2.8,1
2.2,31,4,1,0,0,6,0.0,0.0,0.4,Ireland,爱尔兰,0.0,0.0,1.0,0.0,1.2,0,8.8,0.772727,1.4,1.4,0.0,0,0.0,0.0,0.6,0.0,0,323,0.0,0.2,80.001,18.0,Ireland,11267,中锋,麦克戈尔德里克,6.546,0,2.0,1.0,0.500001,1.8,507,谢菲尔德联,0.0,0.0,1.8,0
1.0,21,5,0,0,0,0,0.0,1.4,6.2,England,英格兰,0.0,0.0,0.0,0.4,0.0,0,1.8,0.666667,0.0,0.0,0.0,0,1.4,0.0,3.6,0.0,0,450,0.0,0.0,89.0632,51.2,England,20673,中后卫,戈德弗雷,6.544,0,0.4,0.2,0.5,0.4,209,诺维奇,0.0,0.0,0.4,0
1.8,30,5,0,0,0,0,0.0,0.2,1.2,England,英格兰,0.0,0.0,1.2,1.8,1.0,0,6.4,0.71875,0.8,0.6,0.0,0,1.2,0.4,1.2,0.0,0,438,0.0,0.0,71.212,26.4,England,390,后腰,杰克·科克,6.544,0,0.6,0.2,0.333333,1.4,20,伯恩利,0.0,0.0,1.8,0
0.75,27,2,2,0,0,0,0.0,0.0,0.5,England,英格兰,0.0,0.999997,2.75,1.25,1.0,0,16.0,0.765628,1.25,0.999997,0.0,0,1.75,0.5,0.5,0.0,0,242,0.0,0.0,78.6486,22.25,England,11196,前腰,卢克·弗里曼,6.5425,0,0.5,0.0,0.0,1.25,507,谢菲尔德联,0.0,0.0,1.5,1
2.4,26,5,0,0,0,0,0.0,0.6,1.4,England,英格兰,0.0,0.0,0.4,1.2,0.2,1,8.2,0.804878,0.799998,1.4,0.0,0,1.0,0.8,1.4,0.0,0,450,0.2,0.0,76.3605,33.0,England,10989,右后卫,弗雷德里克斯,6.532,0,0.0,0.0,0.0,2.2,16,西汉姆联,0.0,0.0,1.2,1
3.2,31,5,0,0,1,0,0.0,0.999998,3.2,Greece,希腊,0.0,0.0,0.2,0.2,0.0,1,3.0,0.4,0.2,0.2,0.0,0,0.799998,0.2,3.4,0.0,0,450,0.2,0.0,88.9351,50.6,Greece,1809,中后卫,帕帕斯塔索普洛斯,6.528,0,0.0,0.0,0.0,1.4,12,阿森纳,0.0,0.0,0.2,1
0.666667,28,3,0,0,0,0,0.0,0.0,0.666667,Scotland,苏格兰,0.0,1.0,0.0,0.333333,1.0,0,17.0,0.843137,0.0,0.666667,0.0,0,0.0,2.0,1.33333,0.0,0,209,0.0,0.0,82.9793,31.3333,Scotland,17838,中场,约翰·弗莱克,6.52,0,2.0,0.333333,0.166667,0.666667,507,谢菲尔德联,0.0,0.0,0.666667,2
